ID,Trial_Number,Question,ReappraisalText,Rating,rate_RT,Session_date,Q_type,ReappraisalDirection,PunishingType
220566,17,To what extent does the description of the individual provoke your sympathy?,Deborah got a large cash bonus from her boss,1,797,08-24-2016,sympathy,1,resources
220566,18,To what extent does the description of the individual provoke your anger?,Deborah got a large cash bonus from her boss,1,1663,08-24-2016,anger,1,resources
220566,19,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Penny used her mother's social security number to open a credit card account.,1,7741,08-24-2016,unfair,1,reputation
220566,20,To what extent does the description of the individual provoke your sympathy?,Penny used her mother's social security number to open a credit card account.,1,1561,08-24-2016,sympathy,1,reputation
220566,21,To what extent does the description of the individual provoke your anger?,Penny used her mother's social security number to open a credit card account.,1,936,08-24-2016,anger,1,reputation
220566,22,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Marny just found out that her husband has incurred a large credit card debt.,1,819,08-24-2016,unfair,2,na
220566,23,To what extent does the description of the individual provoke your sympathy?,Marny just found out that her husband has incurred a large credit card debt.,1,2150,08-24-2016,sympathy,2,na
220566,24,To what extent does the description of the individual provoke your anger?,Marny just found out that her husband has incurred a large credit card debt.,1,784,08-24-2016,anger,2,na
220597,1,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Nick just found $50 on the street,1,1404,09-19-2016,unfair,1,resources
220597,2,To what extent does the description of the individual provoke your sympathy?,Nick just found $50 on the street,1,1174,09-19-2016,sympathy,1,resources
220597,3,To what extent does the description of the individual provoke your anger?,Nick just found $50 on the street,1,1075,09-19-2016,anger,1,resources
220597,4,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Bill lost his life savings when his small business failed,1,1152,09-19-2016,unfair,2,na
220597,5,To what extent does the description of the individual provoke your sympathy?,Bill lost his life savings when his small business failed,4,3430,09-19-2016,sympathy,2,na
220597,6,To what extent does the description of the individual provoke your anger?,Bill lost his life savings when his small business failed,3,6905,09-19-2016,anger,2,na
220597,7,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Charlie is a well paid lawyer,3,5540,09-19-2016,unfair,1,resources
220597,8,To what extent does the description of the individual provoke your sympathy?,Charlie is a well paid lawyer,1,927,09-19-2016,sympathy,1,resources
220597,9,To what extent does the description of the individual provoke your anger?,Charlie is a well paid lawyer,1,974,09-19-2016,anger,1,resources
220597,10,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Sarah can't afford to pay her medical bills,1,804,09-19-2016,unfair,2,na
220597,11,To what extent does the description of the individual provoke your sympathy?,Sarah can't afford to pay her medical bills,3,1939,09-19-2016,sympathy,2,na
220597,12,To what extent does the description of the individual provoke your anger?,Sarah can't afford to pay her medical bills,2,2903,09-19-2016,anger,2,na
220597,13,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Alice regularly fires employees to avoid promoting them.,4,1499,09-19-2016,unfair,1,reputation
220597,14,To what extent does the description of the individual provoke your sympathy?,Alice regularly fires employees to avoid promoting them.,4,1516,09-19-2016,sympathy,1,reputation
220597,15,To what extent does the description of the individual provoke your anger?,Alice regularly fires employees to avoid promoting them.,5,954,09-19-2016,anger,1,reputation
220597,16,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Anna claims false expenses for her reportable work travel.,4,4625,09-19-2016,unfair,1,reputation
220597,17,To what extent does the description of the individual provoke your sympathy?,Anna claims false expenses for her reportable work travel.,1,1178,09-19-2016,sympathy,1,reputation
220597,18,To what extent does the description of the individual provoke your anger?,Anna claims false expenses for her reportable work travel.,5,1025,09-19-2016,anger,1,reputation
220597,19,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Kay steals her coworkers' tips to buy alcohol.,3,4940,09-19-2016,unfair,1,reputation
220597,20,To what extent does the description of the individual provoke your sympathy?,Kay steals her coworkers' tips to buy alcohol.,3,1540,09-19-2016,sympathy,1,reputation
220597,21,To what extent does the description of the individual provoke your anger?,Kay steals her coworkers' tips to buy alcohol.,3,6237,09-19-2016,anger,1,reputation
220597,22,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Maria is raising money to buy gifts for children in need.,3,3378,09-19-2016,unfair,2,na
220597,23,To what extent does the description of the individual provoke your sympathy?,Maria is raising money to buy gifts for children in need.,4,4672,09-19-2016,sympathy,2,na
220597,24,To what extent does the description of the individual provoke your anger?,Maria is raising money to buy gifts for children in need.,1,2241,09-19-2016,anger,2,na
220649,1,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Nick just found $50 on the street,2,21962,10-13-2016,unfair,1,resources
220649,2,To what extent does the description of the individual provoke your sympathy?,Nick just found $50 on the street,1,758,10-13-2016,sympathy,1,resources
220649,3,To what extent does the description of the individual provoke your anger?,Nick just found $50 on the street,1,1002,10-13-2016,anger,1,resources
220649,4,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Scott is saving to pay his university fees,3,19146,10-13-2016,unfair,2,na
220649,5,To what extent does the description of the individual provoke your sympathy?,Scott is saving to pay his university fees,1,697,10-13-2016,sympathy,2,na
220649,6,To what extent does the description of the individual provoke your anger?,Scott is saving to pay his university fees,1,445,10-13-2016,anger,2,na
220649,7,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Steve cheated on his taxes and is now under investigation for tax fraud.,4,1398,10-13-2016,unfair,1,reputation
220649,8,To what extent does the description of the individual provoke your sympathy?,Steve cheated on his taxes and is now under investigation for tax fraud.,5,857,10-13-2016,sympathy,1,reputation
220649,9,To what extent does the description of the individual provoke your anger?,Steve cheated on his taxes and is now under investigation for tax fraud.,5,1697,10-13-2016,anger,1,reputation
220649,10,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Dan is a veteran having trouble finding employment.,2,7838,10-13-2016,unfair,2,na
220649,11,To what extent does the description of the individual provoke your sympathy?,Dan is a veteran having trouble finding employment.,4,959,10-13-2016,sympathy,2,na
220649,12,To what extent does the description of the individual provoke your anger?,Dan is a veteran having trouble finding employment.,1,1001,10-13-2016,anger,2,na
220649,13,To what extent would the offer of 10/90 % split from this individual feel unfair to you?,Charlie is a well paid lawyer,5,1051,10-13-2016,unfair,1,resources
220649,14,To what extent does the description of the individual provoke your sympathy?,Charlie is a well paid lawyer,1,1131,10-13-2016,sympathy,1,resources
